Ride_ID,Tourist_Place,City,State,Ride_Type,Vehicle_Category,Vehicle_Model,Seating_Capacity,Price,Currency,Booking_Type,Duration_Hours,Distance_Covered_km,Hotel_Pickup,Hotel_Drop,Pickup_Location_Type,Drop_Location_Type,Extra_Km_Charge,Extra_Hour_Charge,Fuel_Included,Driver_Included,Driver_Rating,Ride_Rating,Availability,Estimated_Arrival,Cancellation,Amenities,Driver_Languages,Verified,Charging_Port,Music_System,WiFi,Child_Seat
RB00661,Vaishno Devi,Jammu,Jammu and Kashmir,Bike,Economy,TVS Sport,2,1520,INR,Round Trip,2.1,31.3,No,No,Railway Station,Hotel,22.3,335,No,No,3.7,3.4,Available Now,4 mins,Non-refundable,"Umbrella, Bottled Water",N/A,No,No,No,No,No
RB00662,Vaishno Devi,Jammu,Jammu and Kashmir,SUV,Luxury,Land Rover Discovery Sport,7,12805,INR,Full Day Rental,12,126.4,Yes,Yes,Hotel,Tourist Place,22.3,290,Yes,Yes,5,4.3,Available in 20 mins,17 mins,Free cancellation up to 1 hour before pickup,Bottled Water,Hindi,Yes,Yes,No,No,No
RB00663,Patnitop Height,Udhampur,Jammu and Kashmir,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,12280,INR,Full Day Rental,10,89.5,No,No,Anywhere in City,Airport,34.8,150,Yes,Yes,4.1,4.4,Scheduled Only,8 mins,Free cancellation up to 1 hour before pickup,"Sanitized Vehicle, First Aid Kit",Regional Language,Yes,Yes,Yes,No,No
RB00664,Patnitop Height,Udhampur,Jammu and Kashmir,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,5080,INR,One Way,1.5,26.9,No,Yes,Airport,Tourist Place,22,125,Yes,Yes,4,3.5,Available Now,29 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00665,Patnitop Height,Udhampur,Jammu and Kashmir,Jeep,Luxury,Land Rover Defender,5,20560,INR,Full Day Rental,10,87.8,No,Yes,Railway Station,Airport,12.4,100,No,Yes,4.3,4.2,Available Now,9 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00666,Patnitop Height,Udhampur,Jammu and Kashmir,Bike,Economy,TVS Sport,2,1195,INR,Round Trip,2.5,24,No,Yes,Airport,Hotel,9.8,80,No,No,4.6,4.7,Available Now,17 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit",N/A,Yes,No,No,No,No
RB00667,Amarnath Cave,Anantnag,Jammu and Kashmir,Cab,Premium,Hyundai Verna,4,2375,INR,Round Trip,5.2,17.1,Yes,Yes,Railway Station,Tourist Place,17.6,310,Yes,Yes,4.7,4.1,Available Now,6 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer",English,Yes,No,Yes,No,No
RB00668,Amarnath Cave,Anantnag,Jammu and Kashmir,Cab,Economy,Hyundai Xcent,4,6125,INR,Full Day Rental,10,114.5,Yes,Yes,Hotel,Tourist Place,20,230,Yes,Yes,4.3,3.2,Available in 10 mins,19 mins,Free cancellation up to 6 hours before pickup,"Umbrella, Bottled Water",Hindi,Yes,No,Yes,No,Yes
RB00669,Amarnath Cave,Anantnag,Jammu and Kashmir,Bike,Premium,Royal Enfield Classic 350,2,1465,INR,Round Trip,2.7,22.2,Yes,No,Anywhere in City,Airport,20.6,260,Yes,No,3.8,4.6,Available in 20 mins,24 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, First Aid Kit",N/A,Yes,No,No,No,No
RB00670,Amarnath Cave,Anantnag,Jammu and Kashmir,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,15790,INR,Full Day Rental,10,112.9,Yes,Yes,Railway Station,Hotel,31.8,95,Yes,Yes,3.9,3.3,Available Now,21 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",No,Yes,Yes,No,No
RB00671,Thiksey Monastery,Leh,Ladakh,Auto,Economy,Bajaj RE Compact Auto,3,3670,INR,Full Day Rental,8,127.3,Yes,Yes,Airport,Hotel,11.9,140,Yes,Yes,3.9,3.2,Scheduled Only,27 mins,Non-refundable,"Umbrella, Bottled Water",Hindi,Yes,No,Yes,No,No
RB00672,Thiksey Monastery,Leh,Ladakh,Auto,Premium,Mahindra Treo Auto,3,1040,INR,Round Trip,5,13.5,Yes,Yes,Airport,Airport,17.9,290,No,Yes,3.8,4.4,Available in 10 mins,3 mins,Free cancellation up to 24 hours before pickup,None,Regional Language,Yes,No,Yes,No,No
RB00673,Thiksey Monastery,Leh,Ladakh,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,2925,INR,One Way,0.8,30.8,No,No,Anywhere in City,Airport,30.5,105,No,Yes,4.6,4.6,Scheduled Only,5 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,Regional Language,Yes,Yes,Yes,No,No
RB00674,Nubra Valley,Nubra Valley,Ladakh,Auto,Premium,Mahindra Treo Auto,3,2800,INR,Full Day Rental,12,56.3,Yes,No,Anywhere in City,Tourist Place,20.9,155,Yes,Yes,4.7,4,Available in 10 mins,16 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, Hand Sanitizer",English,Yes,No,Yes,No,No
RB00675,Nubra Valley,Nubra Valley,Ladakh,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,3895,INR,One Way,3,32.3,Yes,Yes,Anywhere in City,Hotel,32.3,210,Yes,Yes,4.1,3.3,Available Now,20 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit",Regional Language,No,Yes,Yes,No,No
RB00676,Nubra Valley,Nubra Valley,Ladakh,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,6680,INR,Round Trip,3,34.4,No,Yes,Airport,Hotel,22.5,180,Yes,Yes,3.5,3.8,Available in 10 mins,8 mins,Free cancellation up to 1 hour before pickup,None,English,No,Yes,Yes,No,No
RB00677,Nubra Valley,Nubra Valley,Ladakh,Auto,Economy,Piaggio Ape Auto,3,4240,INR,Full Day Rental,10,105.9,Yes,No,Anywhere in City,Airport,19.6,100,No,Yes,4.7,4,Available Now,24 mins,Free cancellation up to 24 hours before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",Yes,No,Yes,No,No
RB00678,Kargil War Memorial,Kargil,Ladakh,Auto,Economy,Piaggio Ape Auto,3,440,INR,One Way,1.7,22,Yes,Yes,Anywhere in City,Hotel,23.1,175,Yes,Yes,2.7,3.7,Available in 10 mins,6 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit",Hindi,No,No,Yes,No,No
RB00679,Kargil War Memorial,Kargil,Ladakh,Auto,Economy,Piaggio Ape Auto,3,1285,INR,Round Trip,4.8,34.8,Yes,No,Airport,Airport,20.3,260,No,Yes,4.3,4.3,Available Now,18 mins,Free cancellation up to 1 hour before pickup,None,Regional Language,Yes,No,Yes,No,No
RB00680,Kargil War Memorial,Kargil,Ladakh,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,6350,INR,One Way,1.8,14.4,Yes,Yes,Airport,Hotel,34,125,Yes,Yes,4.4,4.4,Available Now,6 mins,Non-refundable,None,"Hindi, English",Yes,Yes,No,No,No
RB00681,Diskit Monastery,Diskit,Ladakh,SUV,Economy,Mahindra Bolero,7,5625,INR,Full Day Rental,10,99.1,Yes,Yes,Anywhere in City,Hotel,17.7,215,No,Yes,4.4,4.7,Available Now,12 mins,Non-refundable,"Sanitized Vehicle, First Aid Kit",Regional Language,Yes,No,Yes,No,No
RB00682,Diskit Monastery,Diskit,Ladakh,SUV,Premium,Toyota Innova Crysta,7,4110,INR,Round Trip,2.4,30.7,Yes,Yes,Airport,Hotel,8.3,265,Yes,Yes,4.1,4.6,Available Now,11 mins,Non-refundable,None,"Hindi, English, Regional Language",Yes,No,Yes,Yes,No
RB00683,Diskit Monastery,Diskit,Ladakh,Auto,Premium,Mahindra Treo Auto,3,4505,INR,Full Day Rental,12,107,Yes,Yes,Hotel,Airport,17.3,95,No,Yes,3.8,4.5,Available Now,3 mins,Free cancellation up to 1 hour before pickup,"Umbrella, Bottled Water",English,Yes,No,Yes,No,No
RB00684,Kishtwar National Park,Kishtwar,Jammu and Kashmir,Cab,Premium,Honda City,4,2595,INR,Round Trip,3.3,29.5,Yes,Yes,Railway Station,Airport,19.7,330,No,Yes,4.6,4.5,Available Now,3 mins,Non-refundable,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00685,Kishtwar National Park,Kishtwar,Jammu and Kashmir,Tempo Traveller,Luxury,Force Urbania Luxury Van,13,25345,INR,Full Day Rental,10,107,No,No,Hotel,Airport,21.7,110,Yes,Yes,4.8,3.8,Scheduled Only,16 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,"Hindi, English",Yes,Yes,No,Yes,No
RB00686,Kishtwar National Park,Kishtwar,Jammu and Kashmir,Bike,Economy,Hero Splendor Plus,2,795,INR,One Way,2.3,40.8,Yes,No,Airport,Tourist Place,20.5,275,Yes,No,4.7,3,Scheduled Only,17 mins,Non-refundable,"Bottled Water, Hand Sanitizer",N/A,Yes,No,No,No,No
RB00687,Kishtwar National Park,Kishtwar,Jammu and Kashmir,Cab,Premium,Skoda Slavia,4,1430,INR,One Way,2.7,3.3,No,Yes,Hotel,Airport,10.2,245,No,Yes,4.9,3.2,Available Now,15 mins,Free cancellation up to 6 hours before pickup,None,English,Yes,Yes,Yes,No,Yes
RB00688,Hemis National Park,Hemis,Ladakh,SUV,Economy,Mahindra Bolero,7,6210,INR,Full Day Rental,8,82.3,Yes,No,Anywhere in City,Hotel,13.2,215,Yes,Yes,3.1,4.2,Scheduled Only,22 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",Regional Language,No,No,Yes,No,No
RB00689,Hemis National Park,Hemis,Ladakh,Cab,Premium,Hyundai Verna,4,2715,INR,Round Trip,6,27.8,No,Yes,Hotel,Airport,21.3,205,Yes,Yes,4.5,4.2,Available Now,11 mins,Non-refundable,"Bottled Water, First Aid Kit",Hindi,Yes,No,Yes,No,No
RB00690,Hemis National Park,Hemis,Ladakh,Jeep,Economy,Force Gurkha,4,8550,INR,Full Day Rental,10,143.8,Yes,No,Railway Station,Airport,17.1,150,Yes,Yes,2.8,4,Scheduled Only,30 mins,Free cancellation up to 1 hour before pickup,"Umbrella, Bottled Water",English,No,Yes,No,No,Yes
RB00691,Hemis National Park,Hemis,Ladakh,SUV,Economy,Mahindra Bolero,7,5655,INR,Full Day Rental,8,106.2,No,No,Hotel,Hotel,8,315,Yes,Yes,4.6,3.7,Available in 20 mins,23 mins,Free cancellation up to 6 hours before pickup,None,English,Yes,No,Yes,No,Yes
RB00692,Dras War Memorial,Dras,Ladakh,SUV,Luxury,Toyota Fortuner,7,5160,INR,One Way,2.9,9.3,Yes,Yes,Railway Station,Airport,14.6,265,Yes,Yes,3.8,4.3,Available Now,13 mins,Non-refundable,"Bottled Water, First Aid Kit",Hindi,No,Yes,No,Yes,No
RB00693,Dras War Memorial,Dras,Ladakh,Cab,Premium,Skoda Slavia,4,3545,INR,Round Trip,5.6,41.4,Yes,Yes,Hotel,Airport,20.8,195,No,Yes,4.1,3.6,Available in 20 mins,6 mins,Free cancellation up to 6 hours before pickup,Bottled Water,"Hindi, English",Yes,Yes,Yes,No,No
RB00694,Dras War Memorial,Dras,Ladakh,Auto,Luxury,TVS King Deluxe Auto,3,845,INR,One Way,0.8,36.1,No,Yes,Railway Station,Tourist Place,21.1,130,No,Yes,3.8,3.4,Available in 20 mins,16 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit","Hindi, English",Yes,No,Yes,No,No
RB00695,Dras War Memorial,Dras,Ladakh,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,14155,INR,Full Day Rental,10,64.5,Yes,Yes,Railway Station,Hotel,24.8,100,Yes,Yes,4.2,3.3,Available Now,3 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,"Hindi, English",Yes,Yes,Yes,Yes,No
RB00696,Magnetic Hill,Leh,Ladakh,Tempo Traveller,Luxury,Force Urbania Luxury Van,13,22360,INR,Full Day Rental,10,146.7,Yes,No,Railway Station,Airport,28.5,230,Yes,Yes,4.2,4.7,Available in 10 mins,24 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,Yes,Yes,No,No
RB00697,Magnetic Hill,Leh,Ladakh,SUV,Economy,Mahindra Bolero,7,1510,INR,One Way,2.1,25.2,No,No,Railway Station,Tourist Place,11.9,180,Yes,Yes,3,4.1,Available in 20 mins,5 mins,Non-refundable,"Bottled Water, Hand Sanitizer",Regional Language,No,Yes,Yes,No,No
RB00698,Magnetic Hill,Leh,Ladakh,Cab,Economy,Maruti Suzuki WagonR,4,725,INR,One Way,1.1,4.5,Yes,No,Hotel,Hotel,19.7,145,Yes,Yes,4.2,4.9,Available Now,17 mins,Free cancellation up to 6 hours before pickup,None,English,No,No,Yes,No,No
RB00699,Khardung La Pass,Leh,Ladakh,Jeep,Economy,Force Gurkha,4,6875,INR,Full Day Rental,10,87.8,No,No,Railway Station,Airport,11.6,170,Yes,Yes,3.8,3.2,Available Now,29 mins,Free cancellation up to 1 hour before pickup,"Umbrella, Bottled Water","Hindi, English",No,No,Yes,No,Yes
RB00700,Khardung La Pass,Leh,Ladakh,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,16290,INR,Full Day Rental,8,81.7,No,Yes,Airport,Tourist Place,17.7,245,Yes,Yes,4.8,4.9,Available in 20 mins,3 mins,Free cancellation up to 6 hours before pickup,Bottled Water,Hindi,Yes,Yes,Yes,No,No
RB00701,Khardung La Pass,Leh,Ladakh,SUV,Economy,Maruti Suzuki Ertiga,7,5570,INR,Full Day Rental,8,118,No,No,Airport,Airport,13,155,No,Yes,3,4.9,Available Now,25 mins,Non-refundable,"Umbrella, Bottled Water","Hindi, English",No,Yes,No,No,No
RB00702,Prem Mandir,Vrindavan,Uttar Pradesh,Cab,Premium,Honda City,4,5915,INR,Full Day Rental,12,121.6,No,Yes,Airport,Tourist Place,17,130,Yes,Yes,4,3,Available in 20 mins,26 mins,Free cancellation up to 6 hours before pickup,None,Regional Language,No,No,Yes,No,Yes
RB00703,Prem Mandir,Vrindavan,Uttar Pradesh,Auto,Economy,Bajaj RE Compact Auto,3,4365,INR,Full Day Rental,12,149.4,Yes,Yes,Railway Station,Tourist Place,22.4,110,Yes,Yes,5,4.7,Available Now,10 mins,50% refund if cancelled within 6 hours of pickup,Bottled Water,Hindi,Yes,No,Yes,No,No
RB00704,Prem Mandir,Vrindavan,Uttar Pradesh,Auto,Premium,Mahindra Treo Auto,3,1495,INR,Round Trip,3.5,27.2,Yes,Yes,Railway Station,Hotel,18.7,255,No,Yes,3.8,3.9,Available Now,26 mins,50% refund if cancelled within 6 hours of pickup,First Aid Kit,English,Yes,No,Yes,No,No
RB00705,Kirti Mandir,Porbandar,Gujarat,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,4570,INR,One Way,2.6,13.4,Yes,No,Railway Station,Hotel,19.9,195,Yes,Yes,4.2,4.6,Available Now,24 mins,Free cancellation up to 1 hour before pickup,Bottled Water,Regional Language,Yes,Yes,No,No,No
RB00706,Kirti Mandir,Porbandar,Gujarat,Jeep,Economy,Force Gurkha,4,8015,INR,Full Day Rental,12,127.5,No,Yes,Airport,Airport,13.9,275,Yes,Yes,4.2,3.1,Available Now,22 mins,50% refund if cancelled within 6 hours of pickup,None,Regional Language,Yes,No,No,No,No
RB00707,Kirti Mandir,Porbandar,Gujarat,Cab,Premium,Hyundai Verna,4,2760,INR,Round Trip,2.3,31,No,Yes,Railway Station,Tourist Place,21.4,110,Yes,Yes,4.9,3.1,Available in 10 mins,28 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,"Hindi, English",Yes,Yes,Yes,No,No
RB00708,Nand Gaon,Mathura,Uttar Pradesh,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,7075,INR,Round Trip,2.3,10.4,No,Yes,Hotel,Hotel,27.5,270,No,Yes,4.9,4.1,Available in 20 mins,15 mins,50% refund if cancelled within 6 hours of pickup,Bottled Water,Regional Language,Yes,No,Yes,No,No
RB00709,Nand Gaon,Mathura,Uttar Pradesh,Bike,Economy,Hero Splendor Plus,2,410,INR,One Way,1.7,14.1,Yes,No,Railway Station,Airport,12.6,110,No,No,4.1,4.2,Available Now,27 mins,Free cancellation up to 1 hour before pickup,"Sanitized Vehicle, First Aid Kit",N/A,Yes,No,No,No,No
RB00710,Nand Gaon,Mathura,Uttar Pradesh,Cab,Premium,Skoda Slavia,4,7465,INR,Full Day Rental,12,108.9,No,No,Railway Station,Tourist Place,20.8,175,No,Yes,4.8,4.1,Scheduled Only,6 mins,Non-refundable,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,Yes,Yes,No,No
RB00711,Barsana Mandir,Mathura,Uttar Pradesh,Bike,Premium,KTM Duke 200,2,5925,INR,Full Day Rental,8,124.2,Yes,No,Airport,Airport,16,255,Yes,No,4.1,4.5,Scheduled Only,2 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer",N/A,Yes,No,No,No,No
RB00712,Barsana Mandir,Mathura,Uttar Pradesh,SUV,Luxury,Ford Endeavour,7,4335,INR,One Way,2.1,24.5,No,Yes,Railway Station,Tourist Place,21.4,340,No,Yes,4.8,4.8,Available Now,3 mins,50% refund if cancelled within 6 hours of pickup,"Reading Light, Bottled Water","Hindi, English",Yes,Yes,Yes,No,Yes
RB00713,Barsana Mandir,Mathura,Uttar Pradesh,Cab,Premium,Honda City,4,3280,INR,Round Trip,5.1,18.6,No,No,Hotel,Airport,23.7,120,Yes,Yes,2.5,4.5,Scheduled Only,6 mins,Non-refundable,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",No,Yes,Yes,No,No
RB00714,Barsana Mandir,Mathura,Uttar Pradesh,Jeep,Economy,Mahindra Thar (Base),4,2055,INR,One Way,0.8,20.6,No,No,Hotel,Airport,14.5,95,Yes,Yes,4.3,3.3,Available in 10 mins,26 mins,Free cancellation up to 1 hour before pickup,Bottled Water,"Hindi, English, Regional Language",Yes,Yes,No,No,No
RB00715,Tiger Hill,Darjeeling,West Bengal,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,8430,INR,Round Trip,4.3,43.3,Yes,Yes,Hotel,Tourist Place,19.9,170,No,Yes,2.5,3.4,Scheduled Only,4 mins,Free cancellation up to 24 hours before pickup,Bottled Water,"Hindi, English",No,Yes,Yes,Yes,No
RB00716,Tiger Hill,Darjeeling,West Bengal,Bike,Premium,KTM Duke 200,2,755,INR,One Way,1.7,30.5,No,No,Anywhere in City,Hotel,25,110,Yes,No,3.3,3.9,Available in 20 mins,9 mins,Non-refundable,Bottled Water,N/A,No,No,No,No,No
RB00717,Tiger Hill,Darjeeling,West Bengal,Cab,Economy,Maruti Suzuki Dzire,4,780,INR,One Way,0.7,18.1,No,Yes,Airport,Airport,23.5,260,Yes,Yes,4.7,4.6,Scheduled Only,30 mins,Free cancellation up to 24 hours before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00718,Jaldapara National Park,Siliguri,West Bengal,Cab,Luxury,Skoda Superb,4,6030,INR,Round Trip,3.9,6.3,Yes,No,Railway Station,Airport,14.1,225,Yes,Yes,3.9,4.3,Available in 20 mins,19 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, Hand Sanitizer",English,Yes,No,Yes,No,No
RB00719,Jaldapara National Park,Siliguri,West Bengal,Bike,Economy,Bajaj Platina,2,3710,INR,Full Day Rental,8,114.2,Yes,No,Railway Station,Tourist Place,12.4,220,Yes,No,3.9,3.2,Available Now,17 mins,50% refund if cancelled within 6 hours of pickup,Sanitized Vehicle,N/A,Yes,No,No,No,No
RB00720,Jaldapara National Park,Siliguri,West Bengal,Cab,Economy,Maruti Suzuki WagonR,4,7370,INR,Full Day Rental,12,119.9,Yes,No,Airport,Hotel,21.4,345,Yes,Yes,4.3,4.9,Available Now,18 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",English,Yes,Yes,Yes,No,No
RB00721,Jaldapara National Park,Siliguri,West Bengal,Cab,Premium,Honda City,4,2005,INR,One Way,1,44.9,Yes,No,Railway Station,Hotel,22.9,285,Yes,Yes,4.5,3.5,Available in 20 mins,25 mins,Non-refundable,"Reading Light, Bottled Water",English,Yes,Yes,Yes,Yes,No
RB00722,Sundarbans National Park,Sundarbans,West Bengal,SUV,Economy,Maruti Suzuki Ertiga,7,1405,INR,One Way,2.6,27.3,Yes,Yes,Airport,Airport,16.4,330,No,Yes,4.4,4.5,Available Now,3 mins,Non-refundable,Bottled Water,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00723,Sundarbans National Park,Sundarbans,West Bengal,Bike,Luxury,Harley-Davidson X440,2,1085,INR,One Way,0.6,4.7,No,Yes,Airport,Tourist Place,10,105,No,No,3.9,3.6,Available Now,19 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit",N/A,Yes,No,No,No,No
RB00724,Sundarbans National Park,Sundarbans,West Bengal,Auto,Luxury,TVS King Deluxe Auto,3,1035,INR,One Way,1,43.9,No,Yes,Railway Station,Hotel,12.7,190,Yes,Yes,4.5,3.5,Available Now,30 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",Yes,No,Yes,No,No
RB00725,Sundarbans National Park,Sundarbans,West Bengal,Jeep,Premium,Mahindra Scorpio-N,5,10505,INR,Full Day Rental,8,119.3,Yes,Yes,Airport,Airport,15.6,330,Yes,Yes,5,3.3,Available Now,13 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,Yes,Yes,Yes,Yes
RB00726,Digha Beach,Digha,West Bengal,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,6110,INR,Round Trip,2.1,44.8,Yes,No,Hotel,Airport,17.3,195,Yes,Yes,4.6,3.7,Available Now,11 mins,Non-refundable,"Bottled Water, Hand Sanitizer",Hindi,Yes,Yes,Yes,No,No
RB00727,Digha Beach,Digha,West Bengal,SUV,Economy,Maruti Suzuki Ertiga,7,1375,INR,One Way,1.9,6.6,Yes,Yes,Airport,Airport,20.5,330,Yes,Yes,4,4.8,Available Now,24 mins,50% refund if cancelled within 6 hours of pickup,Bottled Water,"Hindi, English",Yes,No,Yes,No,No
RB00728,Digha Beach,Digha,West Bengal,Bike,Economy,Hero Splendor Plus,2,1490,INR,Round Trip,5.6,30.5,No,No,Hotel,Hotel,18.6,170,Yes,No,4.6,4.9,Available in 20 mins,17 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, First Aid Kit",N/A,Yes,No,No,No,No
RB00729,Hazarduari Palace,Murshidabad,West Bengal,Cab,Economy,Hyundai Xcent,4,4225,INR,Full Day Rental,10,58.6,No,Yes,Anywhere in City,Tourist Place,24.8,220,No,Yes,4.3,4.9,Scheduled Only,6 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, First Aid Kit",Hindi,Yes,No,Yes,No,No
RB00730,Hazarduari Palace,Murshidabad,West Bengal,Bike,Economy,Bajaj Platina,2,3870,INR,Full Day Rental,10,72.3,Yes,No,Hotel,Hotel,15,330,No,No,5,3.3,Available in 20 mins,29 mins,50% refund if cancelled within 6 hours of pickup,First Aid Kit,N/A,Yes,No,No,No,No
RB00731,Hazarduari Palace,Murshidabad,West Bengal,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,12745,INR,Full Day Rental,8,56.8,No,No,Airport,Tourist Place,20.1,290,Yes,Yes,4.6,4.3,Available Now,26 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer","Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00732,Kankalitala Temple,Bolpur,West Bengal,Auto,Premium,Mahindra Treo Auto,3,565,INR,One Way,1.3,15.9,Yes,Yes,Railway Station,Airport,21.6,225,No,Yes,4.8,3.7,Available Now,28 mins,Free cancellation up to 1 hour before pickup,Bottled Water,English,Yes,No,Yes,No,No
RB00733,Kankalitala Temple,Bolpur,West Bengal,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,12445,INR,Full Day Rental,8,60.5,No,Yes,Airport,Tourist Place,17.8,275,Yes,Yes,3.9,3.4,Available Now,24 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer","Hindi, English, Regional Language",Yes,Yes,No,No,No
RB00734,Kankalitala Temple,Bolpur,West Bengal,Bike,Economy,Hero Splendor Plus,2,600,INR,One Way,2.8,15.5,No,Yes,Anywhere in City,Airport,17.4,90,No,No,4,4.5,Available in 20 mins,23 mins,Free cancellation up to 6 hours before pickup,Bottled Water,N/A,No,No,No,No,No
RB00735,Kankalitala Temple,Bolpur,West Bengal,SUV,Premium,Hyundai Creta,7,7450,INR,Full Day Rental,12,91.3,Yes,Yes,Airport,Tourist Place,13.8,170,Yes,Yes,4.4,4.1,Scheduled Only,18 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",English,Yes,No,Yes,Yes,Yes
RB00736,Hangseswari Temple,Hooghly,West Bengal,Jeep,Economy,Mahindra Thar (Base),4,6000,INR,Full Day Rental,8,91.7,No,No,Anywhere in City,Tourist Place,21.2,225,Yes,Yes,2.6,3.8,Available Now,30 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,Regional Language,No,Yes,Yes,No,No
RB00737,Hangseswari Temple,Hooghly,West Bengal,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,6320,INR,One Way,1.1,10.1,Yes,No,Airport,Hotel,34.4,115,Yes,Yes,3.2,4.5,Available Now,13 mins,Non-refundable,"Bottled Water, First Aid Kit","Hindi, English",No,No,Yes,No,No
RB00738,Hangseswari Temple,Hooghly,West Bengal,SUV,Economy,Chevrolet Tavera,7,1805,INR,One Way,2.6,13.3,Yes,Yes,Railway Station,Hotel,20.5,305,No,Yes,3.2,4,Available Now,8 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water",Hindi,No,No,No,No,No
RB00739,Gorumara National Park,Jalpaiguri,West Bengal,Auto,Premium,Bajaj RE Electric Auto,3,4165,INR,Full Day Rental,8,99.2,Yes,Yes,Hotel,Hotel,13.1,110,Yes,Yes,2.6,3.6,Available in 10 mins,3 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",Regional Language,No,No,No,No,No
RB00740,Gorumara National Park,Jalpaiguri,West Bengal,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,17565,INR,Full Day Rental,12,72,No,Yes,Railway Station,Airport,16.8,80,Yes,Yes,4.7,3.8,Available in 10 mins,17 mins,Free cancellation up to 6 hours before pickup,"Sanitized Vehicle, First Aid Kit",Hindi,Yes,Yes,Yes,No,No
